"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1831973890","140 Beach St","","Morganton","NC","286553515","US","8284750149","",""
"1831973890","609 E Union St","","Morganton","NC","286553457","US","8282057971","",""
"1477700037","121 W Mission Ave","","Bellevue","NE","680055236","US","4022910528","",""
"1295846038","650 S Randall Rd","","Algonquin","IL","601025944","US","8153989491","","8153817498"
"1447531678","660 S Euclid Ave # Cb8054","Washington University Dept of Anesthesiology","Saint Louis","MO","631101010","US","3143626978","",""
"1518485895","89 Morton St","","Andover","MA","018102036","US","9784750944","",""
"1891898326","2485 E Wabash St","","Frankfort","IN","460419400","US","7656563900","",""
"1881363976","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1326718941","583 Shoemaker Rd Ste 230","","King Of Prussia","PA","194064238","US","4846812170","322",""
"1730413717","3711 N Everbrook Ln","","Muncie","IN","473045270","US","8124911307","","8124735822"
"1134115033","601 Med Tech Pkwy","","Johnson City","TN","376042253","US","4236101020","",""
"1134115033","1501 W Elk Ave","","Elizabethton","TN","376432874","US","4235421300","",""
"1134115033","2000 Brookside Dr","","Kingsport","TN","376604627","US","4238577000","",""
"1134115033","600 Akin Ct","","Franklin","TN","370645043","US","6155916944","",""
"1134115033","300 Med Tech Pkwy","","Johnson City","TN","376042277","US","4232830776","",""
"1134115033","400 N State Of Franklin Rd","","Johnson City","TN","376046035","US","4234316111","",""
"1790234045","640 W Washington St","","Pittsfield","IL","623631350","US","2172852113","",""
"1790234045","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1568459949","5508 Greenmont Ter","","Vienna","WV","261053296","US","3046158100","","3042958882"
"1043306186","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1821188905","98-1247 Kaahumanu St","","Aiea","HI","967015311","US","8326043771","",""
"1013467067","1185 W Carmel Dr Bldg C","","Carmel","IN","460328708","US","3174156980","",""
"1427711761","23215 Balcombe","","Novi","MI","483754220","US","5865574927","",""
"1255807459","6413 Garden Acre Ct","","Mechanicsville","VA","23111","US","8049864572","",""
"1538610712","4209 Gateway Blvd","","Newburgh","IN","476308900","US","8124269855","","8128584536"
"1508409319","3607 Alt 19","","Palm Harbor","FL","346831412","US","7277324305","","7274997888"
"1801886593","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1093705501","4160 John R St","Ste. 1021","Detroit","MI","482012020","US","3139669852","",""
"1093705501","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1841950268","2301 Erwin Rd","","Durham","NC","277054699","US","9194233670","",""
"1487166278","6254 97th Pl Apt 6O","","Rego Park","NY","113741353","US","3478048895","","7188300187"
"1639150121","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1831467885","100 Blossom St","Cox 201","Boston","MA","02114","US","6177263850","",""
"1194434621","708 Del Prado Blvd S Ste 7","","Cape Coral","FL","339902676","US","2394243660","",""
"1629250501","1205 S Main St Ste 201","","Crown Point","IN","463073677","US","2196636520","","2197576436"
"1306317318","8006 Discovery Dr Ste 400","","Henrico","VA","232298600","US","8042568282","","8042568288"
"1306317318","7300 Ashlake Pkwy Ste 200","","Chesterfield","VA","238322827","US","8042568282","","8042568288"
"1356328504","200 E Fairman Ave","","Watseka","IL","609701644","US","8154325841","",""
"1831255330","1085 NE Gateway Ct NE","","Concord","NC","280252406","US","7044032525","",""
"1639830540","1130 Hickory St Ste B","","Melbourne","FL","329011973","US","3214347676","","3219526179"
"1770940900","1 Medical Center Dr","","Biddeford","ME","040059422","US","2072837000","",""
"1053466094","5715 N Venoy Rd","","Westland","MI","481852830","US","7345132910","","7345136929"
"1053466094","14752 Northline Rd","","Southgate","MI","481952698","US","7342855030","","7342858223"
"1053466094","16507 Southfield Rd","","Allen Park","MI","481012503","US","3134293211","","3134293212"
"1801034087","1994 Margo Rd","","Columbus","OH","432295773","US","6145158602","",""
"1801034087","1455 S 4th St","","Columbus","OH","432071011","US","6144440800","","6144441036"
"1720227010","1814 Lincoln Way","","Coeur D Alene","ID","838142540","US","2087703814","","2086916327"
"1497347694","1772 Maplewood Dr","","Twin Falls","ID","833014927","US","2089691112","","2086960445"
"1972136307","11645 Biscayne Blvd","","North Miami","FL","331813155","US","3055388835","",""
"1831368091","333 Northwood Dr","","Guilford","CT","064371126","US","2036459015","",""
"1700326493","1010 W Jasper Dr Ste 8","","Killeen","TX","765421328","US","2546906300","",""
"1598400889","300 W 27th St","","Lumberton","NC","283583075","US","9106715004","","9106715862"
"1295362192","1 Boston Medical Center Place","Dowling 5","Boston","MA","02118","US","6174144465","","6174143345"
"1780047373","3223 S 103rd St","","Milwaukee","WI","532274103","US","4143285800","","4143285805"
"1780047373","9200 W Wisconsin Ave","","Milwaukee","WI","532263522","US","4148058700","","4142591522"
"1841533254","1402 S Grand Blvd","FDT 14th Floor","Saint Louis","MO","631041004","US","3145578762","",""
"1649596982","2839 W Madison St","","Chicago","IL","606121925","US","2175189657","","7089336556"
"1205290137","205 N East Ave","","Jackson","MI","492011753","US","5172058940","",""
"1568826204","305 E Jefferson St","","Boise","ID","837126273","US","2083815000","",""
"1568826204","305 E Jefferson St","","Boise","ID","837126273","US","2083815000","",""
"1568826204","2500 Metrohealth Dr","","Cleveland","OH","441091900","US","2167784486","",""
"1255795860","13123 E 16th Ave # B570","","Aurora","CO","800457106","US","7207778445","",""
"1255795860","1665 Aurora Ct Bldg 3","","Aurora","CO","800452517","US","4047275658","",""
"1255795860","Community Medicine, Pediatrics","777 Bannock St, MC1914","Denver","CO","80204","US","3034364949","","3034365772"
"1639604150","9200 W Wisconsin Ave","","Milwaukee","WI","532263522","US","4149551700","","4149550072"
"1033853031","100 Highland Ave N","","Largo","FL","337702542","US","7276832900","",""
"1275709941","1 Gustave L Levy Pl","","New York","NY","100296504","US","2124271540","","2124107196"
"1659017374","403 SE 1st St","","Delray Beach","FL","334834540","US","5612668866","",""
"1093161614","55 Fruit St","","Boston","MA","021142696","US","6177268290","",""
"1205881463","1414 Green Oak Terrace Ct Ste 200","","Kingwood","TX","773392960","US","7136221700","","7138770672"
"1205881463","9410 NE Zac Lentz Pkwy Ste 300","","Victoria","TX","779043172","US","3615754524","","3615754534"
"1760910434","7900 Fannin St Ste 1800","","Houston","TX","770542952","US","7137919363","",""
"1992434963","990 Corporate Woods Pkwy","","Vernon Hills","IL","600613155","US","2245136448","",""
"1821782376","1825 SW Elm St Apt 7","","Portland","OR","972017602","US","5027519850","",""
"1063457919","9815 Millwood Cir","","Spanish Fort","AL","365275450","US","2513446191","","2513446797"
"1366892994","100 St Marys Epworth Xing Ste A400","","Newburgh","IN","476309497","US","8124248231","","8124358794"
"1366892994","801 Saint Marys Dr Ste 200E","","Evansville","IN","477140518","US","8124248231","","8124358794"
"1447571120","850 S Wabash Ave","STE 310","Chicago","IL","606053641","US","8722168145","",""
"1659892859","1501 Maple Ave Ste 200","","Richmond","VA","232262553","US","8042852300","","8044183062"
"1659892859","8266 Atlee Rd Ste 125","","Mechanicsville","VA","231161805","US","8042852300","","8044183062"
"1659892859","3400 Haydenpark Ln Ste 100","","Henrico","VA","232337867","US","8042852300","","8043088344"
"1235817354","3242 Peachtree Rd NE Unit 609","","Atlanta","GA","303052468","US","7863375715","",""
"1184008211","11100 Euclid Ave","university hospitals case medical center","Cleveland","OH","441061716","US","2168441000","",""
"1568479723","680 N Lake Shore Dr","SUITE 1000","Chicago","IL","606114546","US","3126959797","",""
"1891248340","3303 W GOOD HOPE RD","","Milwaukee","WI","53209","US","4143523100","",""
"1053093328","4308 52nd St","","Woodside","NY","113773256","US","2133926591","",""
"1619751690","501 Second Street NW","","Twin Valley","MN","56584","US","2185845142","",""
"1609487131","1295 Corona Pointe Ct Ste 102","","Corona","CA","928791721","US","8552237123","",""
"1609487131","7306 S Yale Ave","","Tulsa","OK","741367027","US","8552237123","",""
"1336922525","1140 E Brickyard Rd Ste 107","","Salt Lake City","UT","841062896","US","8013860278","",""
"1841074812","920 S Myrtle Ave Ste A","","Clearwater","FL","337563916","US","7274620444","","7274620446"
"1275251183","4311 11th Ave NE Ste 200","","Seattle","WA","981056367","US","2066164001","",""
"1467933077","7075 Industrial Rd Ste A","","Florence","KY","410423053","US","5139414999","",""
"1891579868","103 Oneida Rd","","Camp Hill","PA","170116740","US","7177896044","",""
"1609650670","1756 Heritage Center Dr Ste 104","","Wake Forest","NC","275878796","US","9842352545","",""
"1013791086","4114 Miller St","","Bethany","MO","644247169","US","6603594487","","6603592958"
"1760266738","7738 N Owasso Expy","","Owasso","OK","740553338","US","9189284255","","9189284258"
"1467236448","2301 N Lake Dr","","Milwaukee","WI","532114508","US","3194315878","",""
"1033993019","4425 S Mopac Expy Ste 601","","Austin","TX","787356757","US","5125788070","",""
"1669256640","6534 Anthony Dr Ste C","","Victor","NY","145641421","US","5858695140","","5858695142"
"1669256640","91 Erie Canal Dr Ste E","","Rochester","NY","146264603","US","5859102242","","5858695142"
"1881107183","3024 New Bern Ave","","Raleigh","NC","276101247","US","9193503277","",""
"1437871720","228 S Main Ave","","Scranton","PA","185042545","US","5709047363","",""
"1952619157","5000 Thayer Ctr Ste C","","Oakland","MD","215501139","US","4432953561","",""
"1952028839","8266 N 50th St","","Brown Deer","WI","532233606","US","4144992088","",""
"1801496203","444 Butterfly Gardens Dr","","Columbus","OH","432153427","US","6143558408","",""
"1134763592","1258 W South Jordan Pkwy Ste 202","","South Jordan","UT","840954712","US","8012551155","",""
"1003451667","3612 Windwood Dr NE","","Rockford","MI","493418357","US","6163280860","",""
"1588372528","1141 Bridge St","","Lowell","MA","018501292","US","9789999000","",""
"1861729824","1131 SE Indian St","","Stuart","FL","349975765","US","7722100944","",""
"1861729824","945 SW Martin Downs Blvd","","Palm City","FL","349902815","US","7722153366","",""
"1831734771","1481 Windsor Dr","","San Bernardino","CA","924045416","US","9093616470","","9092037403"
"1831734771","22624 Saffron Circle","","Moreno Valley","CA","92555","US","9514850423","",""
"1831734771","25123 Middlebrook Way","","Moreno Valley","CA","925519204","US","9519061424","",""
"1063580637","819 Commercial Street","","Rockport","ME","04856","US","2075967111","","2075967333"
"1932506383","3400 Olentangy River Rd","","Columbus","OH","432021523","US","6147545500","","6147545501"
"1477191211","1638 Owen Dr","","Fayetteville","NC","283043424","US","9106154000","",""
"1477191211","413 Owen Dr","","Fayetteville","NC","283043489","US","9104804880","",""
"1093428104","1201 S Proctor St","","Tacoma","WA","984052047","US","2533965937","",""
"1427646587","744 E Squantum St","Gather Health Primary Care Of Massachusetts Pc","Quincy","MA","021711777","US","6178205968","","8334715603"
"1811046873","340 West St","","Keene","NH","034312446","US","6033521913","","6033521930"
"1366422438","202 10th St SE Ste 225","","Cedar Rapids","IA","524032419","US","3193647101","",""
"1366422438","225 Smith Ave N","","Saint Paul","MN","551022533","US","6512900133","","6512412910"
"1366422438","1818 N Meade St","","Appleton","WI","549113454","US","9207318900","",""
"1225780703","3010 Legacy Dr Ste 200","","Frisco","TX","750346283","US","2146188402","",""
"1275249005","100 Wilson Rd","","Bentleyville","PA","153141028","US","7242392390","",""
"1275249005","261 Front St","","Vanderbilt","PA","154861105","US","7249847872","",""
"1942347877","9410 NE Zac Lentz Pkwy Ste 300","","Victoria","TX","779043172","US","3615754524","","3615754534"
"1942347877","1414 Green Oak Terrace Ct Ste 200","","Kingwood","TX","773392960","US","7136221700","","7138770672"
"1306301940","9040 Jackson Ave","","Tacoma","WA","98431","US","2539683774","","2539683510"
"1306301940","9040 Fitzsimmons Dr","","Joint Base Lewis McChord","WA","98431","US","2539680325","",""
"1306301940","9040 Fitzsimmons Dr","","Joint Base Lewis McChord","WA","98431","US","2539680325","",""
"1194149062","1107 E Main St","","Lansdale","PA","194463143","US","6106446464","1414","6109816078"
"1821237884","275 Sturges Hwy","","Westport","CT","068801722","US","9173481499","",""
"1346996246","1125 South Blvd","","Oak Park","IL","603022812","US","8889383838","","8889190183"
"1790318566","2525 W Anderson Ln # 152","","Austin","TX","787571180","US","5129885355","","5123230307"
"1790318566","4534 W Gate Blvd","","Austin","TX","787451485","US","5129885355","","5123230307"
"1790318566","3601 W William Cannon Dr","","Austin","TX","787491533","US","5129885355","","5123230307"
"1790318566","11207 N LaMar Blvd","","Austin","TX","787533056","US","5129885355","","5123230307"
"1790318566","120 W Slaughter Ln # 100","","Austin","TX","787481700","US","5129885355","","5123230307"
"1790318566","5781 Kyle Pkwy Ste 100","","Kyle","TX","786406744","US","5129885355","","5123230307"
"1790318566","1335 E Whitestone Blvd Spc 100","","Cedar Park","TX","786137598","US","5129885355","","5123230307"
"1790318566","1821 Fm 685","","Pflugerville","TX","786603678","US","5129885355","","5123230307"
"1790318566","799 Louis Henna Blvd Ste 200","","Round Rock","TX","786647074","US","5129885355","","5123230307"
"1790318566","4550 E Palm Valley Blvd","","Round Rock","TX","786652595","US","5129885355","","5123230307"
"1861148595","1306 Dodgeton Dr","","Frisco","TX","750331573","US","8606556910","",""
"1689322380","345 E 24th St","","New York","NY","100104020","US","2129989800","",""
"1689322380","3 Fox Ln W","","Painted Post","NY","148709358","US","6073689971","",""
"1619503026","5401 Montana Ave Ste B","","El Paso","TX","799034909","US","9154445460","","9152253745"
"1619503026","12201 Montwood Dr","","El Paso","TX","799382620","US","9154445460","","9152253745"
"1619503026","8045 N Loop Dr Ste A","","El Paso","TX","799153227","US","9152481793","","9152253745"
"1619503026","2950 George Dieter Dr","","El Paso","TX","799362913","US","9154445460","","9152253745"
"1619503026","550 S Mesa Hills Dr Ste C3","","El Paso","TX","799125765","US","9154445460","","9152253745"
"1619503026","5401 Montana Ave Ste B","","El Paso","TX","799034909","US","9154445460","","9152253745"
"1053870832","4733 W Sunset Blvd Fl 3","","Los Angeles","CA","900276021","US","3237830339","",""
"1760018816","4001 Tuckaseegee Rd","","Charlotte","NC","282082831","US","7049416000","",""
"1689134967","251 E Huron St","","Chicago","IL","606113055","US","3129262000","",""
"1790147213","5 Tampa General Cir # 750","","Tampa","FL","336063601","US","8139742201","",""
"1790147213","1 Tampa General Cir","","Tampa","FL","336063571","US","8139742201","",""
"1790147213","3001 W Dr Martin Luther King Jr Blvd Fl 3","","Tampa","FL","336076307","US","8138704933","","8138704887"
